Year,Population,Population_male,Population_female,ISO3,Population id,Cancer label,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total,Region Name,Year_Units,RT_m,GDP_per_capita,TAC,GammaC,MRI,Mammography,PET
2015,330952.0,166271.0,164680.0,ISL,352,Cervix,Female,Incidence,11.49274666,13.36914644,1.017060857,22,Europe,2010,6.25,53505.6964079339,40.61,12.49,21.87,151.6,0.0
2018,352854.0,180258.0,172595.0,ISL,352,Lung,Male,Incidence,23.17344141,41.06274832,2.822642861,74,Europe,2013,6.07,75633.8651351915,39.45,12.14,21.24,,0.0
2018,352854.0,180258.0,172595.0,ISL,352,Lung,Female,Incidence,29.18988676,57.97168663,3.478685668,100,Europe,2013,6.07,75633.8651351915,39.45,12.14,21.24,,0.0
2018,352854.0,180258.0,172595.0,ISL,352,Breast,Female,Incidence,92.58174442,146.6683672,10.26967493,253,Europe,2013,6.07,75633.8651351915,39.45,12.14,21.24,,0.0
2018,352854.0,180258.0,172595.0,ISL,352,Prostate,Male,Incidence,59.37608639,103.2117728,8.001699025,186,Europe,2013,6.07,75633.8651351915,39.45,12.14,21.24,,0.0
2018,352854.0,180258.0,172595.0,ISL,352,Cervix,Female,Incidence,6.969776068,8.116036128,0.5040818626,14,Europe,2013,6.07,75633.8651351915,39.45,12.14,21.24,,0.0
2022,380356.0,194847.0,185508.0,ISL,352,Lung,Male,Incidence,26.69560332,47.32728087,3.167053104,93,Europe,2017,8.8,76350.4550416502,49.85,8.8,20.53,149.7,2.93
2022,380356.0,194847.0,185508.0,ISL,352,Lung,Male,Incidence,26.69560332,47.32728087,3.167053104,93,Europe,2017,8.8,76350.4550416502,,,,,
2022,380356.0,194847.0,185508.0,ISL,352,Lung,Female,Incidence,34.80686329,68.99934774,4.395623377,128,Europe,2017,8.8,76350.4550416502,49.85,8.8,20.53,149.7,2.93
2022,380356.0,194847.0,185508.0,ISL,352,Lung,Female,Incidence,34.80686329,68.99934774,4.395623377,128,Europe,2017,8.8,76350.4550416502,,,,,
2022,380356.0,194847.0,185508.0,ISL,352,Breast,Female,Incidence,94.67817824,146.6236139,10.77053276,272,Europe,2017,8.8,76350.4550416502,49.85,8.8,20.53,149.7,2.93
2022,380356.0,194847.0,185508.0,ISL,352,Breast,Female,Incidence,94.67817824,146.6236139,10.77053276,272,Europe,2017,8.8,76350.4550416502,,,,,
2022,380356.0,194847.0,185508.0,ISL,352,Prostate,Male,Incidence,82.25821025,152.1597525,11.06043843,299,Europe,2017,8.8,76350.4550416502,49.85,8.8,20.53,149.7,2.93
2022,380356.0,194847.0,185508.0,ISL,352,Prostate,Male,Incidence,82.25821025,152.1597525,11.06043843,299,Europe,2017,8.8,76350.4550416502,,,,,
2022,380356.0,194847.0,185508.0,ISL,352,Cervix,Female,Incidence,6.242416053,8.085861063,0.5600645538,15,Europe,2017,8.8,76350.4550416502,49.85,8.8,20.53,149.7,2.93
2022,380356.0,194847.0,185508.0,ISL,352,Cervix,Female,Incidence,6.242416053,8.085861063,0.5600645538,15,Europe,2017,8.8,76350.4550416502,,,,,
2015,4702487.0,2326423.0,2376064.0,IRL,372,Lung,Male,Incidence,36.5077379,60.05907535,4.28459751,1392,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Lung,Male,Mortality,26.46499848,44.83277547,3.04103854,1043,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Lung,Female,Incidence,27.97170399,48.60617982,3.622116679,1152,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Lung,Female,Mortality,17.53099319,33.03783063,2.064122274,785,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Breast,Female,Incidence,90.61371569,131.5573513,9.636669554,3118,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Breast,Female,Mortality,16.44209067,28.53458493,1.803641727,678,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Prostate,Male,Incidence,94.15475619,141.0007602,12.2223039,3268,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Prostate,Male,Mortality,11.41352865,22.65280218,0.7827398217,527,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Cervix,Female,Incidence,8.252259821,10.46383038,0.7471888951,248,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2015,4702487.0,2326423.0,2376064.0,IRL,372,Cervix,Female,Mortality,2.580375796,3.661517535,0.2479329327,87,Europe,2010,4.03,64250.1385181257,4.7,3.13,2.01,24.77,0.45
2018,4872556.0,2412979.0,2459577.0,IRL,372,Lung,Male,Mortality,23.582532,42.64438273,2.814265875,1029,Europe,2013,3.89,80804.1123164826,4.54,3.03,1.95,,0.43
2018,4872556.0,2412979.0,2459577.0,IRL,372,Lung,Female,Mortality,16.01705816,32.16000803,1.901722258,791,Europe,2013,3.89,80804.1123164826,4.54,3.03,1.95,,0.43
2018,4872556.0,2412979.0,2459577.0,IRL,372,Breast,Female,Mortality,17.07435353,31.71277657,1.768998399,780,Europe,2013,3.89,80804.1123164826,4.54,3.03,1.95,,0.43
2018,4872556.0,2412979.0,2459577.0,IRL,372,Prostate,Male,Mortality,11.02480009,23.91235067,0.6994666806,577,Europe,2013,3.89,80804.1123164826,4.54,3.03,1.95,,0.43
2018,4872556.0,2412979.0,2459577.0,IRL,372,Cervix,Female,Mortality,2.567505519,3.821796151,0.2847591068,94,Europe,2013,3.89,80804.1123164826,4.54,3.03,1.95,,0.43
2022,5110016.0,2530072.0,2579943.0,IRL,372,Lung,Male,Mortality,21.6354594,42.96320421,2.46996042,1087,Europe,2017,11.14,105190.685952731,21.26,4.66,15.8,150.0,1.82
2022,5110016.0,2530072.0,2579943.0,IRL,372,Lung,Male,Mortality,21.6354594,42.96320421,2.46996042,1087,Europe,2017,11.14,105190.685952731,,,,,
2022,5110016.0,2530072.0,2579943.0,IRL,372,Lung,Female,Mortality,15.49539922,33.99299248,1.878760328,877,Europe,2017,11.14,105190.685952731,21.26,4.66,15.8,150.0,1.82
2022,5110016.0,2530072.0,2579943.0,IRL,372,Lung,Female,Mortality,15.49539922,33.99299248,1.878760328,877,Europe,2017,11.14,105190.685952731,,,,,
2022,5110016.0,2530072.0,2579943.0,IRL,372,Breast,Female,Mortality,15.11352432,30.34950184,1.524840194,783,Europe,2017,11.14,105190.685952731,21.26,4.66,15.8,150.0,1.82
2022,5110016.0,2530072.0,2579943.0,IRL,372,Breast,Female,Mortality,15.11352432,30.34950184,1.524840194,783,Europe,2017,11.14,105190.685952731,,,,,
2022,5110016.0,2530072.0,2579943.0,IRL,372,Prostate,Male,Mortality,10.06421664,24.3471332,0.738819603,616,Europe,2017,11.14,105190.685952731,21.26,4.66,15.8,150.0,1.82
2022,5110016.0,2530072.0,2579943.0,IRL,372,Prostate,Male,Mortality,10.06421664,24.3471332,0.738819603,616,Europe,2017,11.14,105190.685952731,,,,,
2022,5110016.0,2530072.0,2579943.0,IRL,372,Cervix,Female,Mortality,2.262298465,3.604730104,0.2505650367,93,Europe,2017,11.14,105190.685952731,21.26,4.66,15.8,150.0,1.82
2022,5110016.0,2530072.0,2579943.0,IRL,372,Cervix,Female,Mortality,2.262298465,3.604730104,0.2505650367,93,Europe,2017,11.14,105190.685952731,,,,,
2015,1977867.0,907806.0,1070061.0,LVA,428,Lung,Male,Incidence,48.0345763,85.04516096,6.202728215,772,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Lung,Male,Mortality,40.57039066,74.24927265,5.118939057,674,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Lung,Female,Incidence,9.412881945,22.80855583,1.183130684,244,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Lung,Female,Mortality,7.679517949,20.28465825,0.9998126171,217,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Breast,Female,Incidence,57.1191568,109.1819394,6.378377019,1168,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Breast,Female,Mortality,17.01891857,41.59757108,1.967353289,445,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Prostate,Male,Incidence,74.83755393,135.4994145,9.887910484,1230,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Prostate,Male,Mortality,20.3181688,43.18355324,2.017497279,392,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Cervix,Female,Incidence,16.10405454,23.27594426,1.49691553,249,Europe,2010,4.88,13321.9753140616,,,,,0.0
2015,1977867.0,907806.0,1070061.0,LVA,428,Cervix,Female,Mortality,6.063602665,10.93688947,0.6519766066,117,Europe,2010,4.88,13321.9753140616,,,,,0.0
2018,1927588.0,887388.0,1040200.0,LVA,428,Lung,Male,Mortality,41.19676764,78.66729931,5.295318243,698,Europe,2013,5.37,17252.1710428626,,,,,0.0
2018,1927588.0,887388.0,1040200.0,LVA,428,Lung,Female,Mortality,7.698285995,22.40591439,0.9564752261,233,Europe,2013,5.37,17252.1710428626,,,,,0.0
2018,1927588.0,887388.0,1040200.0,LVA,428,Breast,Female,Mortality,15.80930898,40.19601809,1.867731599,418,Europe,2013,5.37,17252.1710428626,,,,,0.0
2018,1927588.0,887388.0,1040200.0,LVA,428,Prostate,Male,Mortality,20.42534305,48.1245513,1.734953341,427,Europe,2013,5.37,17252.1710428626,,,,,0.0
2018,1927588.0,887388.0,1040200.0,LVA,428,Cervix,Female,Mortality,6.409284584,11.73185217,0.6567457293,122,Europe,2013,5.37,17252.1710428626,,,,,0.0
2022,1881063.0,870579.0,1010484.0,LVA,428,Lung,Male,Mortality,38.92411886,79.01788124,4.985766184,688,Europe,2017,6.36,20221.103686109,39.24,3.71,13.79,177.8,1.06
2022,1881063.0,870579.0,1010484.0,LVA,428,Lung,Male,Mortality,38.92411886,79.01788124,4.985766184,688,Europe,2017,6.36,20221.103686109,,,,,
2022,1881063.0,870579.0,1010484.0,LVA,428,Lung,Female,Mortality,6.677988566,21.1164139,0.8190822543,213,Europe,2017,6.36,20221.103686109,39.24,3.71,13.79,177.8,1.06
2022,1881063.0,870579.0,1010484.0,LVA,428,Lung,Female,Mortality,6.677988566,21.1164139,0.8190822543,213,Europe,2017,6.36,20221.103686109,,,,,
2022,1881063.0,870579.0,1010484.0,LVA,428,Breast,Female,Mortality,14.04409716,40.44834211,1.506904224,408,Europe,2017,6.36,20221.103686109,39.24,3.71,13.79,177.8,1.06
2022,1881063.0,870579.0,1010484.0,LVA,428,Breast,Female,Mortality,14.04409716,40.44834211,1.506904224,408,Europe,2017,6.36,20221.103686109,,,,,
2022,1881063.0,870579.0,1010484.0,LVA,428,Prostate,Male,Mortality,20.18847236,48.58221477,1.741098467,423,Europe,2017,6.36,20221.103686109,39.24,3.71,13.79,177.8,1.06
2022,1881063.0,870579.0,1010484.0,LVA,428,Prostate,Male,Mortality,20.18847236,48.58221477,1.741098467,423,Europe,2017,6.36,20221.103686109,,,,,
2022,1881063.0,870579.0,1010484.0,LVA,428,Cervix,Female,Mortality,5.520149046,11.10346646,0.6213729886,112,Europe,2017,6.36,20221.103686109,39.24,3.71,13.79,177.8,1.06
2022,1881063.0,870579.0,1010484.0,LVA,428,Cervix,Female,Mortality,5.520149046,11.10346646,0.6213729886,112,Europe,2017,6.36,20221.103686109,,,,,
2015,2905764.0,1338185.0,1567580.0,LTU,440,Lung,Male,Incidence,51.34503839,90.43807907,6.45429195,1210,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Lung,Male,Mortality,45.89866033,82.06695109,5.849095079,1098,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Lung,Female,Incidence,8.445947015,20.35765658,1.021966148,319,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Lung,Female,Mortality,5.793312721,15.6990079,0.6787417835,246,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Breast,Female,Incidence,57.5574486,106.1278461,6.291900052,1663,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Breast,Female,Mortality,15.92248114,36.43956712,1.845348592,571,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Prostate,Male,Incidence,132.0466916,223.1055091,17.08240888,2985,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Prostate,Male,Mortality,18.31539303,40.65976447,1.794745553,544,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Cervix,Female,Incidence,16.69911011,25.65447632,1.635282447,402,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2015,2905764.0,1338185.0,1567580.0,LTU,440,Cervix,Female,Mortality,6.966660101,13.14632369,0.7423411508,206,Europe,2010,3.91,14269.8039878287,18.05,2.11,5.72,89.34,0.0
2018,2802478.0,1296652.0,1505826.0,LTU,440,Lung,Male,Mortality,38.25425435,71.81192834,5.009108453,931,Europe,2013,3.65,19247.2315367967,20.22,2.98,8.95,,0.33
2018,2802478.0,1296652.0,1505826.0,LTU,440,Lung,Female,Mortality,6.121004766,17.87255473,0.743403597,269,Europe,2013,3.65,19247.2315367967,20.22,2.98,8.95,,0.33
2018,2802478.0,1296652.0,1505826.0,LTU,440,Breast,Female,Mortality,13.88317244,34.61561716,1.605591832,521,Europe,2013,3.65,19247.2315367967,20.22,2.98,8.95,,0.33
2018,2802478.0,1296652.0,1505826.0,LTU,440,Prostate,Male,Mortality,17.29876057,40.41831412,1.689782042,524,Europe,2013,3.65,19247.2315367967,20.22,2.98,8.95,,0.33
2018,2802478.0,1296652.0,1505826.0,LTU,440,Cervix,Female,Mortality,6.853162994,12.55729682,0.7203076354,189,Europe,2013,3.65,19247.2315367967,20.22,2.98,8.95,,0.33
2015,5189771.0,2611894.0,2577878.0,NOR,578,Lung,Male,Incidence,31.74189428,62.2136378,3.911808325,1625,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Lung,Male,Mortality,22.71382925,45.59767992,2.718737537,1191,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Lung,Female,Incidence,28.66684561,59.00091779,3.801634877,1521,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Lung,Female,Mortality,17.30725024,38.17013017,2.179235544,984,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Breast,Female,Incidence,81.3103375,132.6259947,8.93547002,3419,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Breast,Female,Mortality,10.32448145,22.69260787,1.089681761,585,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Prostate,Male,Incidence,108.4066643,198.7007878,13.46255784,5190,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Prostate,Male,Mortality,15.85250535,40.00803989,0.999741616,1045,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Cervix,Female,Incidence,12.06004051,15.20602221,1.086942822,392,Europe,2010,7.78,74809.9658049898,,,,,0.61
2015,5189771.0,2611894.0,2577878.0,NOR,578,Cervix,Female,Mortality,1.742103757,3.064471832,0.1879371032,79,Europe,2010,7.78,74809.9658049898,,,,,0.61
2018,5311752.0,2676697.0,2635056.0,NOR,578,Lung,Male,Incidence,30.59451794,63.0248726,3.751759491,1687,Europe,2013,8.13,82792.8427113304,,,,,0.0
2018,5311752.0,2676697.0,2635056.0,NOR,578,Lung,Female,Incidence,28.74515485,63.82832987,3.729663324,1682,Europe,2013,8.13,82792.8427113304,,,,,0.0
2018,5311752.0,2676697.0,2635056.0,NOR,578,Breast,Female,Incidence,81.55133143,135.2082874,8.872320545,3563,Europe,2013,8.13,82792.8427113304,,,,,0.0
2018,5311752.0,2676697.0,2635056.0,NOR,578,Prostate,Male,Incidence,94.69007496,185.1145487,11.94586005,4955,Europe,2013,8.13,82792.8427113304,,,,,0.0
2018,5311752.0,2676697.0,2635056.0,NOR,578,Cervix,Female,Incidence,11.70583836,14.53403706,1.068798947,383,Europe,2013,8.13,82792.8427113304,,,,,0.0
2022,5456801.0,2751263.0,2705539.0,NOR,578,Lung,Male,Incidence,28.39754963,65.78466752,3.433094046,1810,Europe,2017,10.15,109269.520580298,,,,,
2022,5456801.0,2751263.0,2705539.0,NOR,578,Lung,Female,Incidence,26.33599634,64.60373297,3.314876716,1748,Europe,2017,10.15,109269.520580298,,,,,
2022,5456801.0,2751263.0,2705539.0,NOR,578,Breast,Female,Incidence,91.49552428,156.0764098,9.687267476,4223,Europe,2017,10.15,109269.520580298,,,,,
2022,5456801.0,2751263.0,2705539.0,NOR,578,Prostate,Male,Incidence,94.86154195,201.0975499,11.90468889,5533,Europe,2017,10.15,109269.520580298,,,,,
2022,5456801.0,2751263.0,2705539.0,NOR,578,Cervix,Female,Incidence,8.627225796,11.45718377,0.8465149838,310,Europe,2017,10.15,109269.520580298,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Lung,Male,Incidence,18.59628963,41.90462434,2.387624577,2054,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Lung,Male,Mortality,15.48493355,37.43316667,1.843534375,1813,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Lung,Female,Incidence,19.46458782,44.47085199,2.653291762,2178,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Lung,Female,Mortality,14.43997527,37.35979003,1.883624291,1813,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Breast,Female,Incidence,85.1486865,150.8088672,9.653902297,7386,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Breast,Female,Mortality,11.7785189,29.32321082,1.34266611,1423,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Prostate,Male,Incidence,102.4103942,214.9703148,13.0223789,10537,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Prostate,Male,Mortality,15.69003851,48.66518138,1.014315879,2357,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Cervix,Female,Incidence,9.12107326,11.76088648,0.8243925842,576,Europe,2010,8.32,51188.1652120493,,,,,
2015,9799481.0,4901707.0,4897775.0,SWE,752,Cervix,Female,Mortality,1.767416278,3.358877978,0.1841224194,163,Europe,2010,8.32,51188.1652120493,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Lung,Male,Incidence,14.10744949,36.3101191,1.726431102,1917,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Lung,Male,Mortality,10.69645962,30.24898781,1.198262479,1597,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Lung,Female,Incidence,17.41656994,46.14559463,2.257979347,2403,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Lung,Female,Mortality,11.71871808,36.48635972,1.433202215,1900,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Breast,Female,Incidence,84.73814013,150.8229298,9.475295231,7854,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Breast,Female,Mortality,10.01135518,26.38539908,1.05364016,1374,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Prostate,Male,Incidence,103.8963177,227.3691548,13.09685163,12004,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Prostate,Male,Mortality,11.69640427,40.70449268,0.7460586398,2149,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Cervix,Female,Incidence,7.477893404,10.06254332,0.7225285112,524,Europe,2017,12.87,54836.8907235124,,,,,
2022,10487338.0,5279778.0,5207560.0,SWE,752,Cervix,Female,Mortality,1.333983896,2.89970543,0.1499217607,151,Europe,2017,12.87,54836.8907235124,,,,,
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Lung,Male,Incidence,57.3176495,112.8860782,7.052455993,2302,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Lung,Male,Mortality,50.96974718,104.2806435,6.237568161,2101,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Lung,Female,Incidence,17.98207822,39.74982767,2.224808236,869,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Lung,Female,Mortality,13.90193708,33.19543397,1.693635477,720,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Breast,Female,Incidence,65.88078203,126.8426607,7.223556881,2773,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Breast,Female,Mortality,17.90978712,47.85675064,1.903571108,1038,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Prostate,Male,Incidence,53.82935899,113.3274226,7.005207141,2311,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Prostate,Male,Mortality,16.45049093,40.89826284,1.346239763,824,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Cervix,Female,Incidence,9.4365306,14.08854651,0.9556511491,308,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2015,4183729.0000000005,2014755.0,2168973.0,HRV,191,Cervix,Female,Mortality,2.448095692,5.117629403,0.2736411772,111,Europe,2010,2.95,12283.7840620053,14.53,5.9,7.04,213.3,0.45
2018,4024868.0,1938516.0,2086351.9999999998,HRV,191,Lung,Male,Mortality,49.46413988,108.1755322,6.117018415,2097,Europe,2013,3.03,15460.3669595491,14.92,6.06,7.23,,0.47
2018,4024868.0,1938516.0,2086351.9999999998,HRV,191,Lung,Female,Mortality,16.53307377,41.22027347,2.209586157,860,Europe,2013,3.03,15460.3669595491,14.92,6.06,7.23,,0.47
2018,4024868.0,1938516.0,2086351.9999999998,HRV,191,Breast,Female,Mortality,14.16784746,37.81720438,1.516478873,789,Europe,2013,3.03,15460.3669595491,14.92,6.06,7.23,,0.47
2018,4024868.0,1938516.0,2086351.9999999998,HRV,191,Prostate,Male,Mortality,14.96366027,39.82427795,1.296242584,772,Europe,2013,3.03,15460.3669595491,14.92,6.06,7.23,,0.47
2018,4024868.0,1938516.0,2086351.9999999998,HRV,191,Cervix,Female,Mortality,3.218379426,5.991318819,0.3556505349,125,Europe,2013,3.03,15460.3669595491,14.92,6.06,7.23,,0.47
2015,10820903.0,5227191.0,5593712.0,GRC,300,Lung,Male,Mortality,47.29046896,109.9060662,5.789628684,5745,Europe,2010,4.23,17980.7298238137,,,,,
2015,10820903.0,5227191.0,5593712.0,GRC,300,Lung,Female,Mortality,10.2196178,25.26050906,1.258667604,1413,Europe,2010,4.23,17980.7298238137,,,,,
2015,10820903.0,5227191.0,5593712.0,GRC,300,Breast,Female,Mortality,13.48994965,37.84607054,1.407997614,2117,Europe,2010,4.23,17980.7298238137,,,,,
2015,10820903.0,5227191.0,5593712.0,GRC,300,Prostate,Male,Mortality,9.479290843,33.72748384,0.6405389218,1763,Europe,2010,4.23,17980.7298238137,,,,,
2015,10820903.0,5227191.0,5593712.0,GRC,300,Cervix,Female,Mortality,1.208801231,2.484933304,0.1323422971,139,Europe,2010,4.23,17980.7298238137,,,,,
2018,10730844.0,5187141.0,5543703.0,GRC,300,Lung,Male,Mortality,43.7864458,106.5905194,5.473806128,5529,Europe,2013,4.31,19873.4015238771,33.16,14.38,22.02,,0.45
2018,10730844.0,5187141.0,5543703.0,GRC,300,Lung,Female,Mortality,10.56427073,27.36438081,1.362319486,1517,Europe,2013,4.31,19873.4015238771,33.16,14.38,22.02,,0.45
2018,10730844.0,5187141.0,5543703.0,GRC,300,Breast,Female,Mortality,13.7113281,39.19762657,1.467398489,2173,Europe,2013,4.31,19873.4015238771,33.16,14.38,22.02,,0.45
2018,10730844.0,5187141.0,5543703.0,GRC,300,Prostate,Male,Mortality,8.516857522,32.98541846,0.5591192563,1711,Europe,2013,4.31,19873.4015238771,33.16,14.38,22.02,,0.45
2018,10730844.0,5187141.0,5543703.0,GRC,300,Cervix,Female,Mortality,1.264972267,2.669695689,0.1372796776,148,Europe,2013,4.31,19873.4015238771,33.16,14.38,22.02,,0.45
2015,60575316.0,29403014.0,31172302.0,ITA,380,Lung,Male,Incidence,37.31205113,82.05635643,4.626220844,1088,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Lung,Male,Mortality,31.3819322,82.78785112,3.646213723,24405,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Lung,Female,Incidence,14.39727461,32.73900551,1.797587031,456,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Lung,Female,Mortality,10.71332631,30.62240078,1.286901165,9570,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Breast,Female,Incidence,82.3613793,150.3409595,8.86063282,2094,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Breast,Female,Mortality,14.1179803,39.39634257,1.53345019,12312,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Prostate,Male,Incidence,54.19348899,116.2967846,7.304823477,1542,Europe,2010,6.54,30639.8829751432,,,,,
