Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Indicator,Region Name,Year_Units,RT_m,Population,Population_male,Population_female,GDP_per_capita
Prostate,Male,Mortality,2018,11.38161613,16.86779651,0.9834184221,3735,Argentina,Total density per million population: Radiotherapy units,Americas,2013,2.75,44654882.0,22142786.0,22512096.0,11752.7998922979
Prostate,Male,Mortality,2022,9.738521264,15.30155041,0.8274760268,3447,Argentina,Total density per million population: Radiotherapy units,Americas,2017,3.96,45407904.0,22527129.0,22880775.0,13962.1894087223
Prostate,Male,Mortality,2015,13.88361516,7.568040468,0.8887192521,600,Guatemala,Total density per million population: Radiotherapy units,Americas,2010,0.83,15971743.0,7928078.0,8043664.0,3893.50533299068
Prostate,Male,Mortality,2018,11.44377598,6.55372964,0.6417831194,548,Guatemala,Total density per million population: Radiotherapy units,Americas,2013,0.65,16845685.0,8361648.999999999,8484035.0,4352.94593289707
Prostate,Male,Mortality,2022,13.03794297,7.241734171,0.7442026666,641,Guatemala,Total density per million population: Radiotherapy units,Americas,2017,0.78,17847877.0,8851469.0,8996407.0,5358.70156997677
Prostate,Male,Mortality,2015,28.53923893,19.59736805,2.478771962,73,Guyana,Total density per million population: Radiotherapy units,Americas,2010,1.33,758781.0,372499.0,386282.0,5640.41560569466
Prostate,Male,Mortality,2018,31.62818008,23.20227485,2.729715877,90,Guyana,Total density per million population: Radiotherapy units,Americas,2013,1.25,791556.0,387895.0,403661.0,6048.38697180418
Prostate,Male,Mortality,2015,12.58960582,26.82208694,1.163616643,1258,Hungary,Total density per million population: Radiotherapy units,Europe,2010,1.8,9839211.0,4690164.0,5149047.0,12782.9412577973
Prostate,Male,Mortality,2018,12.43396225,28.11792839,1.158954592,1314,Hungary,Total density per million population: Radiotherapy units,Europe,2013,1.81,9774394.0,4673175.0,5101218.0,16605.0570511887
Prostate,Male,Mortality,2022,12.26074502,29.68697358,1.104005481,1379,Hungary,Total density per million population: Radiotherapy units,Europe,2017,6.11,9684306.0,4645135.0,5039171.0,18428.028825614
Prostate,Male,Incidence,2015,71.81085993,122.7333438,9.091830908,204,Iceland,Total density per million population: Radiotherapy units,Europe,2010,6.25,330952.0,166271.0,164680.0,53505.6964079339
Prostate,Male,Incidence,2018,59.37608639,103.2117728,8.001699025,186,Iceland,Total density per million population: Radiotherapy units,Europe,2013,6.07,352854.0,180258.0,172595.0,75633.8651351915
Prostate,Male,Incidence,2022,82.25821025,152.1597525,11.06043843,299,Iceland,Total density per million population: Radiotherapy units,Europe,2017,8.8,380356.0,194847.0,185508.0,76350.4550416502
Prostate,Male,Incidence,2015,8.25027635,7.56216254,0.9491862009,798,India,Total density per million population: Radiotherapy units,South-East Asia,2010,0.41,1328024498.0,686298736.0,641725761.0,1583.99815907985
Prostate,Male,Incidence,2015,95.47259831,163.2401453,12.06199846,19310,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Prostate,Male,Mortality,2015,11.24867926,27.0298788,0.8076302889,3197,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Prostate,Male,Mortality,2018,10.39454034,26.57741133,0.7402139753,3293,Australia,Total density per million population: Radiotherapy units,Western Pacific,2013,4.03,25119706.0,12465559.0,12654146.0,57410.1737346009
Prostate,Male,Mortality,2022,10.45470249,29.43310477,0.7385228629,3799,Australia,Total density per million population: Radiotherapy units,Western Pacific,2017,9.29,26200984.0,13000471.0,13200513.0,65169.5191118657
Prostate,Male,Incidence,2015,94.15475619,141.0007602,12.2223039,3268,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Prostate,Male,Mortality,2015,11.41352865,22.65280218,0.7827398217,527,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Prostate,Male,Mortality,2018,11.02480009,23.91235067,0.6994666806,577,Ireland,Total density per million population: Radiotherapy units,Europe,2013,3.89,4872556.0,2412979.0,2459577.0,80804.1123164826
Prostate,Male,Mortality,2022,10.06421664,24.3471332,0.738819603,616,Ireland,Total density per million population: Radiotherapy units,Europe,2017,11.14,5110016.0,2530072.0,2579943.0,105190.685952731
Prostate,Male,Incidence,2015,40.4065183,51.06866171,5.52664596,2121,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Prostate,Male,Mortality,2015,6.427067414,11.22017354,0.4286067539,466,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Prostate,Male,Mortality,2018,5.26649434,9.43891761,0.3919784441,416,Israel,Total density per million population: Radiotherapy units,Europe,2013,3.36,8510067.0,4224242.0,4285825.0,42362.6652754196
Prostate,Male,Mortality,2022,5.23615633,9.539689954,0.4731966576,453,Israel,Total density per million population: Radiotherapy units,Europe,2017,5.08,9103151.0,4528556.0,4574595.0,54949.621556429
Prostate,Male,Incidence,2015,54.19348899,116.2967846,7.304823477,1542,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Prostate,Male,Mortality,2015,6.97798418,24.47168851,0.5114573769,7214,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Prostate,Male,Mortality,2018,6.973454554,26.43783568,0.5094919787,7705,Italy,Total density per million population: Radiotherapy units,Europe,2013,6.41,60277499.0,29379159.0,30898339.0,34904.1081923834
Prostate,Male,Incidence,2015,40.78095109,124.3744208,5.175540648,6710,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Prostate,Male,Mortality,2015,4.41595995,18.55865048,0.3040929866,11325,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Prostate,Male,Mortality,2018,4.289749108,20.26135846,0.3021930572,12249,Japan,Total density per million population: Radiotherapy units,Western Pacific,2013,7.17,126913432.0,62016416.0,64897017.0,39751.1330982711
Prostate,Male,Incidence,2015,60.65427282,118.6784063,7.897522369,5019,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Prostate,Male,Mortality,2015,9.748910856,26.62231188,0.7040407814,1128,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Prostate,Male,Mortality,2018,9.58262073,27.94133745,0.703236972,1215,Austria,Total density per million population: Radiotherapy units,Europe,2013,5.41,8841650.0,4348396.0,4493255.0,51194.0749841299
Prostate,Male,Mortality,2022,10.09179784,31.76633251,0.7957442841,1417,Austria,Total density per million population: Radiotherapy units,Europe,2017,8.44,9064677.0,4460698.0,4603980.0,52336.7725223758
Prostate,Male,Incidence,2015,25.86631181,40.8082877,3.285259636,10389,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Prostate,Male,Mortality,2015,4.309703539,6.677648387,0.2749603059,1700,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Prostate,Male,Mortality,2018,4.150329229,7.79237032,0.2375920219,1995,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2013,3.0,51640894.0,25836216.0,25804678.0,35363.9508228687
Prostate,Male,Mortality,2022,3.841489327,9.330446677,0.2257157744,2383,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2017,4.25,51782512.0,25840655.0,25941857.0,34822.4048404971
Prostate,Male,Incidence,2015,19.68158023,9.631006156,2.707497812,61,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Prostate,Male,Mortality,2015,3.450866528,1.198567579,0.2557705913,27,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Prostate,Male,Mortality,2018,2.477977492,0.976684659,0.1755036075,26,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2013,1.19,4323387.0,2662068.0,1661319.0,32067.9623756889
Prostate,Male,Mortality,2022,3.709735188,1.034938082,0.2024420092,29,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2017,1.4,4589511.0,2802100.0,1787410.0,39981.7691035833
Prostate,Male,Mortality,2018,3.541808262,2.040995304,0.3629441653,64,Kyrgyzstan,Total density per million population: Radiotherapy units,Europe,2013,0.54,6341732.0,3142590.0,3199142.0,1283.5203037417
Prostate,Male,Incidence,2015,74.83755393,135.4994145,9.887910484,1230,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Prostate,Male,Mortality,2015,20.3181688,43.18355324,2.017497279,392,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Prostate,Male,Mortality,2018,20.42534305,48.1245513,1.734953341,427,Latvia,Total density per million population: Radiotherapy units,Europe,2013,5.37,1927588.0,887388.0,1040200.0,17252.1710428626
Prostate,Male,Mortality,2022,20.18847236,48.58221477,1.741098467,423,Latvia,Total density per million population: Radiotherapy units,Europe,2017,6.36,1881063.0,870579.0,1010484.0,20221.103686109
Prostate,Male,Incidence,2015,132.0466916,223.1055091,17.08240888,2985,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Prostate,Male,Mortality,2015,18.31539303,40.65976447,1.794745553,544,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Prostate,Male,Mortality,2018,17.29876057,40.41831412,1.689782042,524,Lithuania,Total density per million population: Radiotherapy units,Europe,2013,3.65,2802478.0,1296652.0,1505826.0,19247.2315367967
Prostate,Male,Mortality,2015,9.70533121,19.25884944,1.025228201,55,Luxembourg,Total density per million population: Radiotherapy units,Europe,2010,3.94,569536.0,285560.0,283976.0,105462.012584423
Prostate,Male,Mortality,2018,8.326156445,18.64878129,0.7841714654,57,Luxembourg,Total density per million population: Radiotherapy units,Europe,2013,3.77,608101.0,305733.0,302368.0,116926.759593905
Prostate,Male,Incidence,2015,57.32103233,120.3757154,7.396125537,269,Malta,Total density per million population: Radiotherapy units,Europe,2010,4.8,444981.0,223435.0,221546.0,25529.6813337717
Prostate,Male,Mortality,2015,7.80927569,17.45474075,0.7357969977,39,Malta,Total density per million population: Radiotherapy units,Europe,2010,4.8,444981.0,223435.0,221546.0,25529.6813337717
Prostate,Male,Mortality,2018,7.755006289,18.68411059,0.424661736,46,Malta,Total density per million population: Radiotherapy units,Europe,2013,4.66,484558.0,246198.0,238359.0,33382.2677499267
Prostate,Male,Mortality,2015,8.993799806,10.02558839,0.7127667289,65,Mauritius,Total density per million population: Radiotherapy units,Africa,2010,2.31,1292275.0,648341.0,643934.0,9630.5437837507
Prostate,Male,Mortality,2018,12.16537818,15.30551903,1.087958307,99,Mauritius,Total density per million population: Radiotherapy units,Africa,2013,2.41,1288833.0,646826.0,642008.0,11818.7480619272
Prostate,Male,Mortality,2022,10.09990353,15.80597153,0.9013773589,101,Mauritius,Total density per million population: Radiotherapy units,Africa,2017,3.14,1276130.0,638999.0,637130.0,10246.5017455553
Prostate,Male,Mortality,2015,10.61724471,10.67788368,0.8715608709,6307,Mexico,Total density per million population: Radiotherapy units,Americas,2010,0.58,121072306.0,59066012.0,62006295.0,10021.2386118827
Prostate,Male,Mortality,2018,10.17424448,10.85073793,0.8714411891,6580,Mexico,Total density per million population: Radiotherapy units,Americas,2013,0.54,124573711.0,60641037.0,63932674.0,10084.7937562021
Prostate,Male,Mortality,2022,10.24966928,11.45961975,0.8122336275,7151,Mexico,Total density per million population: Radiotherapy units,Americas,2017,1.86,128613117.0,62401721.0,66211395.99999999,11405.7940473759
Prostate,Male,Mortality,2015,10.01755509,13.96074082,1.151228405,213,Moldova,Total density per million population: Radiotherapy units,Europe,2010,0.56,3287164.0,1525707.0,1761457.0,2749.55137054338
Prostate,Male,Mortality,2018,11.98136731,17.76334154,1.353840588,259,Moldova,Total density per million population: Radiotherapy units,Europe,2013,0.57,3153773.0,1458062.0,1695711.0,4156.44981956646
Prostate,Male,Mortality,2015,16.14430277,22.62170702,1.84013647,304,Armenia,Total density per million population: Radiotherapy units,Europe,2010,1.29,2921177.0,1343842.0,1577335.0,3512.39350276709
Prostate,Male,Mortality,2018,10.39087056,15.50143221,0.9856049503,208,Armenia,Total density per million population: Radiotherapy units,Europe,2013,1.34,2909965.0,1341812.0,1568153.0,4196.00562301769
Prostate,Male,Mortality,2022,10.12247756,14.69332556,0.8956419923,196,Armenia,Total density per million population: Radiotherapy units,Europe,2017,1.69,2880874.0,1333939.0,1546936.0,6571.97445545099
Prostate,Male,Incidence,2015,81.62161374,139.1550223,10.41868938,3130,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2010,7.1,4614029.0,2271832.0,2342197.0,38665.3723018158
Prostate,Male,Mortality,2015,12.54065275,28.47921853,0.9579691329,647,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2010,7.1,4614029.0,2271832.0,2342197.0,38665.3723018158
Prostate,Male,Mortality,2018,11.96608563,28.85050889,0.7799642898,701,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2013,6.21,4900847.0,2429767.0,2471081.0,43257.0769238879
Prostate,Male,Mortality,2015,12.69328875,7.18210339,0.8714192187,217,Nicaragua,Total density per million population: Radiotherapy units,Americas,2010,0.35,6149417.0,3021397.0,3128020.0,2074.45620634731
Prostate,Male,Mortality,2018,9.692777132,5.879752389,0.7348150068,185,Nicaragua,Total density per million population: Radiotherapy units,Americas,2013,0.33,6400080.0,3146392.0,3253689.0,2035.16549390507
Prostate,Male,Mortality,2022,11.75343348,6.588069188,0.6743739906,218,Nicaragua,Total density per million population: Radiotherapy units,Americas,2017,0.91,6730654.0,3309012.0,3421642.0,2322.89053964583
Prostate,Male,Mortality,2015,9.7403563,27.64712666,0.7098897431,1532,Belgium,Total density per million population: Radiotherapy units,Europe,2010,8.96,11275335.0,5547255.0,5728079.0,40893.804537772
Prostate,Male,Mortality,2018,9.346083758,28.45708762,0.666568862,1602,Belgium,Total density per million population: Radiotherapy units,Europe,2013,8.28,11428605.0,5630355.0,5798251.0,47487.2100392561
